,region,value
433847,80549,2
433856,93821,2
433885,26541,0
433917,47579,0
433943,67505,1
434157,86504,2
434249,78517,1
434256,12834,0
434282,73554,1
434436,27379,0
434471,17372,0
434481,03896,0
434528,35217,0
434570,54406,1
434576,33493,0
434651,27285,0
434776,61723,1
434788,37854,0
434821,09573,0
434861,48191,0
434982,44438,0
435012,46910,0
435025,64088,1
435096,23459,0
435154,04468,0
435266,79843,1
435606,03443,0
435748,33685,0
435901,93212,2
436086,47143,0
436147,68038,1
436180,38702,0
436218,71857,1
436371,26104,0
436413,25276,0
436425,17965,0
436492,04955,0
436814,70147,1
436819,54161,1
436960,28391,0
436976,43977,0
437051,36585,0
437244,60958,1
437292,44046,0
437574,01014,0
437746,73030,1
437838,32732,0
437980,38356,0
438016,33841,0
438133,44644,0
438149,52755,1
438166,43532,0
438173,45252,0
438207,84511,2
438344,11980,0
438372,78631,1
438471,80019,2
438482,96540,2
438522,75247,1
438571,70080,1
438582,31075,0
438650,61285,1
438664,49970,0
438667,12073,0
438680,43014,0
438722,29162,0
438736,17503,0
438746,48303,0
438811,78107,1
439000,96747,2
439001,94859,2
439010,57559,1
439053,35673,0
439064,50438,1
439079,21794,0
439103,70732,1
439121,19523,0
439162,51346,1
439236,44854,0
439244,76692,1
439516,99840,2
439523,66839,1
439599,13166,0
439624,13795,0
439671,70748,1
439707,62447,1
439749,14139,0
439849,48064,0
439851,54441,1
439877,02635,0
439941,16720,0
439967,10802,0
439975,47901,0
439997,38562,0
440042,74441,1
440046,14589,0
440410,37153,0
440441,49277,0
440472,48194,0
440549,87732,2
440560,81130,2
440705,85638,2
440769,93043,2
440809,39345,0
440851,27542,0
440955,35466,0
441005,28167,0
441114,56131,1
441148,95444,2
441177,06331,0
441189,72010,1
441294,10106,0
441305,49801,0
441324,05486,0
441341,98580,2
441346,38764,0
441414,11972,0
441470,61348,1
441487,13480,0
441538,27574,0
441604,74147,1
441706,87549,2
441719,37243,0
441805,64102,1
441831,37228,0
441953,98252,2
442051,15059,0
442090,79545,1
442097,37801,0
442180,20839,0
442202,10152,0
442219,52401,1
442225,09578,0
442399,66751,1
442725,43515,0
442753,17967,0
442896,73601,1
443103,12833,0
443161,29810,0
443170,83467,2
443182,17340,0
443309,37098,0
443422,14815,0
443448,04917,0
443567,01434,0
443816,27045,0
443977,02047,0
444052,67951,1
444152,02761,0
444272,17264,0
444287,22728,0
444359,78383,1
444400,58702,1
444492,46788,0
444514,26150,0
444521,77371,1
444607,80421,2
444730,41606,0
444935,02829,0
444981,43028,0
445098,52645,1
445104,98392,2
445197,23551,0
445263,57555,1
445270,96717,2
445299,51005,1
445333,19180,0
445497,46773,0
445516,68341,1
445517,56590,1
445575,54829,1
445587,14203,0
445603,23696,0
445615,99139,2
445635,62244,1
445643,85390,2
445655,30136,0
445785,39769,0
445866,84033,2
445869,62281,1
445878,25909,0
445898,77418,1
445933,49249,0
446097,12863,0
446241,44645,0
446271,28777,0
446305,37049,0
446321,22436,0
446330,16947,0
446372,50340,1
446395,98922,2
446429,58793,1
446440,28705,0
446451,45807,0
446461,15050,0
446464,37763,0
446523,31302,0
446668,97231,2
446808,12711,0
446861,50002,1
447002,75005,1
447028,79102,1
447051,01086,0
447097,26070,0
447111,32064,0
447208,75158,1
447281,09321,0
447285,20544,0
447332,73108,1
447405,67106,1
447537,55002,1
447541,74569,1
447838,34429,0
447858,91394,2
447914,84320,2
447942,45416,0
448070,16878,0
448151,38468,0
448195,78370,1
448441,03841,0
448449,13634,0
448521,47596,0
448585,92515,2
448729,97720,2
448755,49325,0
448769,96675,2
448882,76055,1
448899,92352,2
448910,17749,0
448975,49885,0
449143,68456,1
449442,55927,1
449669,64505,1
449740,28356,0
449747,67665,1
449753,18923,0
450051,31042,0
450104,28731,0
450144,15698,0
450212,98237,2
450413,96389,2
450418,28670,0
450445,28508,0
450463,12167,0
450510,38358,0
450534,89448,2
450768,35044,0
450772,42366,0
450778,14519,0
450823,12975,0
450828,99001,2
450855,12515,0
450924,36024,0
450982,13904,0
451031,34797,0
451166,15717,0
451403,65761,1
451487,92283,2
451504,52136,1
451539,75163,1
451600,60146,1
451948,19358,0
451998,76486,1
452038,56441,1
452049,71078,1
452163,28453,0
452268,48657,0
452390,92314,2
452561,21041,0
452835,39603,0
452861,87528,2
453093,47030,0
453165,48622,0
453188,62285,1
453323,08538,0
453557,31796,0
453596,56087,1
453712,90510,2
453717,90051,2
453876,68357,1
454001,27915,0
454007,62449,1
454070,55929,1
454259,40109,0
454532,19520,0
454589,81050,2
454650,60964,1
454653,65285,1
454714,78522,1
454917,66105,1
454919,35456,0
454972,43525,0
455033,98668,2
455048,09311,0
455291,55327,1
455303,96209,2
455340,28129,0
455416,73772,1
455506,49042,0
455556,62442,1
455616,18458,0
455735,74930,1
455864,10526,0
455891,22565,0
456107,59639,1
456138,48824,0
456150,46186,0
456200,28422,0
456247,17401,0
456280,71485,1
456289,83804,2
456309,24283,0
456315,47161,0
456317,48611,0
456321,60034,1
456389,10582,0
456686,14838,0
456745,76442,1
456777,38575,0
456820,01561,0
457043,18054,0
457247,92326,2
457319,92193,2
457410,61826,1
457413,39041,0
457447,22733,0
457469,95726,2
457541,93256,2
457688,44418,0
457957,18507,0
458009,80536,2
458037,59648,1
458074,14008,0
458102,67045,1
458121,68846,1
458186,74554,1
458211,07462,0
458311,77245,1
458341,81082,2
458351,05830,0
458371,06256,0
458379,55954,1
458453,95313,2
458598,18403,0
458668,36036,0
458687,58770,1
458733,03906,0
458742,12545,0
458902,25411,0
458939,80471,2
459109,48857,0
459151,12809,0
459235,13612,0
459316,11965,0
459370,13314,0
459410,16317,0
459461,50063,1
459488,92230,2
459499,19533,0
459518,60520,1
459526,73945,1
459665,19456,0
459725,11243,0
459877,06710,0
460009,71369,1
460069,53933,1
460070,32421,0
460226,44705,0
460277,28385,0
460370,77830,1
460378,17233,0
460447,46764,0
460459,36912,0
460788,44619,0
460838,98278,2
461069,61814,1
461077,77387,1
461096,78061,1
461197,96140,2
461342,85173,2
461366,56083,1
461441,63556,1
461445,40528,0
461760,80642,2
461972,85001,2
462110,01931,0
462173,22576,0
462198,21856,0
462489,74736,1
462619,53201,1
462714,67860,1
462972,66431,1
463040,43720,0
463487,21826,0
463501,92192,2
463520,98251,2
463534,47542,0
463564,97307,2
463567,72823,1
463617,45780,0
463674,32626,0
463705,26537,0
463715,30302,0
463788,21087,0
463840,04071,0
463878,57747,1
463970,44021,0
464044,47353,0
464199,69023,1
464234,24092,0
464247,67119,1
464251,08344,0
464353,48835,0
464374,36616,0
464384,97539,2
464490,68315,1
464886,53949,1
464900,97458,2
464978,85611,2
465167,92863,2
465186,36273,0
465412,86021,2
465658,48650,0
465694,48893,0
465793,77512,1
466045,20195,0
466061,48653,0
466088,85544,2
466242,03836,0
466264,70598,1
466368,20754,0
466406,78405,1
466841,65438,1
466855,98507,2
467039,76579,1
467336,36863,0
467349,39079,0
467419,54002,1
467491,97457,2
467796,43702,0
467804,56273,1
467825,66508,1
468074,01901,0
468134,66944,1
468180,57766,1
468309,74601,1
468327,63084,1
468328,47974,0
468366,32135,0
468474,93539,2
468615,04064,0
468621,93641,2
468805,10548,0
468821,38558,0
468825,91392,2
468851,88003,2
468863,92163,2
469109,32628,0
469143,62061,1
469238,96750,2
469293,53050,1
469594,63157,1
469716,50650,1
469771,96662,2
469793,26202,0
469999,36069,0
470045,73443,1
470062,48426,0
470178,76443,1
470229,78523,1
470305,32179,0
470544,64475,1
470770,95570,2
470774,06242,0
470836,95446,2
470866,28717,0
471014,36319,0
471169,12451,0
471176,98548,2
471213,79371,1
471426,45674,0
471468,36750,0
471488,49082,0
471489,80402,2
471887,97320,2
472024,07308,0
472092,97883,2
472109,93508,2
472154,42445,0
472161,16735,0
472176,68465,1
472200,08735,0
472217,71958,1
472238,15724,0
472251,42343,0
472279,99762,2
472302,99737,2
472496,05836,0
472817,03032,0
472838,45433,0
472884,17824,0
472976,49070,0
473016,65244,1
473664,05149,0
473709,94042,2
473712,81025,2
473763,89154,2
473990,62344,1
474064,80133,2
474182,06532,0
474398,53585,1
474400,45232,0
474540,04474,0
474665,39577,0
474713,71247,1
474789,29051,0
474944,46562,0
475271,01439,0
475344,62312,1
475532,78615,1
475678,03905,0
475761,54201,1
475776,78112,1
475806,92023,2
475835,48509,0
476059,46795,0
476115,11569,0
476222,49267,0
476429,61535,1
476705,70372,1
476984,43718,0
477025,12920,0
477398,13354,0
477534,52235,1
477559,36401,0
477586,12827,0
477602,62570,1
477657,82401,2
477810,93206,2
477956,80829,2
478133,62090,1
478173,91353,2
478182,51575,1
478395,50730,1
478415,73669,1
478453,53574,1
478501,30470,0
478513,39338,0
478589,37807,0
478900,86511,2
478912,55319,1
478922,93390,2
479098,53085,1
479349,93456,2
479799,76367,1
479818,37882,0
479994,59711,1
480093,78372,1
480278,31622,0
480366,38186,0
480380,84340,2
480671,67567,1
481434,05489,0
481527,17206,0
481599,61834,1
481736,88026,2
481777,24892,0
481812,53035,1
481858,56751,1
481903,27544,0
481904,93265,2
481915,46366,0
482007,96778,2
482042,18470,0
482084,48655,0
482127,04543,0
482128,27305,0
482160,74578,1
482213,95977,2
482427,59752,1
483098,14482,0
483216,23922,0
483254,77861,1
483467,48096,0
483654,99161,2
483679,48079,0
483772,56277,1
483826,38601,0
483948,25419,0
483991,07827,0
484387,96303,2
484469,76641,1
484569,25555,0
484570,47232,0
484615,97028,2
484745,53007,1
484789,97022,2
484897,84518,2
485207,21160,0
485944,73042,1
486172,43610,0
486521,76084,1
486562,39439,0
486587,76086,1
486608,05472,0
486661,67550,1
486679,92781,2
486704,17364,0
486740,10175,0
486931,19372,0
487149,09815,0
487175,92552,2
487257,52159,1
487267,91135,2
487591,75301,1
487795,33022,0
487827,75668,1
487842,17214,0
487865,97875,2
487871,44688,0
487910,17247,0
487951,13839,0
488138,30823,0
488517,63353,1
488593,62054,1
488616,94525,2
488648,37880,0
488911,45846,0
488951,39158,0
488997,64492,1
489031,57461,1
489150,28901,0
489387,38345,0
489658,64423,1
489715,46181,0
489786,29426,0
489809,41472,0
489962,45308,0
489964,67108,1
490075,35231,0
490112,09470,0
490132,32872,0
490297,73016,1
490346,34488,0
490496,42452,0
490646,98315,2
490777,53932,1
490843,68836,1
490917,80201,2
491082,12522,0
491093,64058,1
491170,49245,0
491185,71418,1
491216,50277,1
491303,71273,1
491499,23186,0
491686,92362,2
491742,56088,1
491931,49252,0
492022,92786,2
492030,07832,0
492255,71038,1
492273,84620,2
492292,35446,0
492687,88072,2
492695,24534,0
493087,98266,2
493126,61570,1
493128,91510,2
493145,98605,2
493423,99929,2
493520,95383,2
493598,37754,0
493790,30456,0
493823,55307,1
494064,37309,0
494094,67123,1
494161,24586,0
494428,62618,1
494437,28438,0
494454,41256,0
495001,16161,0
495207,85351,2
495227,44470,0
495254,72416,1
495274,53809,1
495286,36852,0
495361,78373,1
495399,77411,1
495759,14410,0
495858,96617,2
496222,46940,0
496232,56232,1
496254,55748,1
496502,20664,0
496916,14738,0
496933,35769,0
496934,56557,1
496989,20674,0
497344,71465,1
497367,18220,0
497368,15697,0
497517,85616,2
497706,95495,2
498105,64504,1
498316,38639,0
498517,27831,0
498583,11425,0
498684,76426,1
498694,08821,0
498716,39045,0
498865,12817,0
498920,04001,0
499078,09018,0
499173,94188,2
499198,75831,1
499232,57572,1
499286,49342,0
499345,30662,0
499361,34436,0
499427,13135,0
499477,17864,0
499506,78947,1
499542,08064,0
499554,32347,0
499617,50621,1
499623,45827,0
500278,65075,1
500284,01865,0
500468,73625,1
500556,29117,0
500659,75106,1
500667,80422,2
500679,98082,2
500721,45204,0
500988,93942,2
501393,39074,0
501416,30325,0
501463,51249,1
501881,61775,1
501922,61025,1
502014,40803,0
502027,81041,2
502064,53572,1
502311,49012,0
502354,57235,1
502377,29931,0
502410,78592,1
502431,50849,1
502641,93515,2
502918,89429,2
503017,60921,1
503200,24324,0
503372,01431,0
503487,61774,1
503501,54443,1
503658,12845,0
503815,21623,0
504029,98675,2
504201,14735,0
504243,20608,0
504261,54619,1
504613,70722,1
504659,03253,0
504696,98228,2
504698,97528,2
504719,44851,0
504763,31765,0
504800,96056,2
504830,20830,0
504855,08097,0
504861,12471,0
504931,64835,1
504987,43025,0
505149,38357,0
505395,77050,1
505411,08019,0
505447,49916,0
505816,49887,0
505839,27563,0
506071,55741,1
506092,47022,0
506151,05837,0
506161,22732,0
506200,32859,0
506274,32148,0
506306,14604,0
506316,77859,1
506545,72011,1
506767,75859,1
506890,20711,0
507226,23316,0
507424,59226,1
507478,28091,0
507620,84738,2
507884,84066,2
508047,39886,0
508085,92852,2
508223,38057,0
508309,56584,1
508316,18237,0
508409,93628,2
508494,36861,0
508820,08960,0
508920,72303,1
509452,38260,0
509460,38940,0
509499,56266,1
510274,98329,2
511074,85543,2
511080,03770,0
511393,10537,0
511421,24477,0
511450,39044,0
512425,29520,0
512579,02071,0
512831,35565,0
513164,49730,0
513309,97845,2
513332,95659,2
513833,12192,0
513838,12066,0
513911,68002,1
513914,67330,1
513951,98862,2
514391,61314,1
514465,37046,0
514509,10919,0
514520,63151,1
514755,30814,0
514840,58521,1
514867,62693,1
514922,31730,0
515071,50468,1
515252,79782,1
515481,96727,2
515506,83427,2
515519,13156,0
515589,45779,0
515630,43982,0
515683,61231,1
515722,10532,0
515874,21635,0
515960,34060,0
516237,43557,0
516260,24712,0
516265,92281,2
516333,90306,2
516334,10045,0
516828,93290,2
517036,45428,0
517052,50251,1
517102,75148,1
517151,50461,1
517405,05702,0
518118,35968,0
518244,77331,1
518509,75156,1
519407,94406,2
519548,31044,0
519629,56149,1
519752,58237,1
519764,90748,2
520131,32439,0
520308,95763,2
520480,55971,1
520615,63068,1
520993,87187,2
521045,66404,1
521096,50643,1
521100,61329,1
521104,97064,2
521106,35033,0
521203,67337,1
521226,95223,2
521299,13431,0
521310,70761,1
521323,02543,0
521411,78829,1
521622,08752,0
521649,80936,2
521882,39201,0
521890,42236,0
521898,27936,0
522447,29923,0
522460,99363,2
522559,97385,2
522604,18623,0
522729,72740,1
522777,14510,0
522778,97633,2
523217,16678,0
523307,14108,0
523606,99567,2
523774,25979,0
523920,45051,0
524095,09726,0
524207,38334,0
524213,87116,2
524220,56327,1
524262,08555,0
524505,47354,0
524569,12765,0
524710,01469,0
525130,12029,0
525220,68725,1
525310,93646,2
525361,49346,0
525656,16877,0
526283,13748,0
526535,83851,2
526562,93502,2
526703,49072,0
526771,48845,0
526775,49719,0
526776,34251,0
526876,03262,0
526881,81133,2
526963,61523,1
527476,21666,0
527657,58027,1
527735,67068,1
528142,55956,1
528158,67001,1
528183,09741,0
528463,48624,0
528714,47032,0
529287,92015,2
529546,28244,0
529649,95031,2
529653,37680,0
529672,96629,2
530171,67050,1
530200,29655,0
530285,75424,1
530287,06752,0
530481,43109,0
530760,42053,0
530782,32744,0
530787,52625,1
530828,45034,0
530876,29428,0
530926,43946,0
531107,61373,1
531114,04910,0
531401,18910,0
531516,78243,1
531539,10827,0
531729,94662,2
532217,95161,2
532368,62960,1
532514,90527,2
532565,98015,2
532652,72616,1
532660,13108,0
532705,02902,0
533071,74423,1
533433,63932,1
533529,12960,0
533743,41059,0
533835,29554,0
534134,47373,0
534421,81144,2
534886,07122,0
534926,50257,1
534974,37183,0
534998,56039,1
535371,36331,0
535725,13683,0
536066,54350,1
536276,56570,1
536291,21719,0
536451,57718,1
536528,85329,2
537033,48634,0
537180,12053,0
537439,99523,2
537822,62558,1
537947,31512,0
538204,54426,1
538462,17980,0
538482,38011,0
538493,64098,1
538507,52756,1
538511,47708,0
538832,95942,2
539092,92237,2
539782,02245,0
540046,20274,0
540122,17007,0
540526,54853,1
540877,60168,1
541276,39470,0
541330,18447,0
542016,11555,0
542423,13482,0
542451,49627,0
542468,12457,0
542483,46353,0
542540,04929,0
542543,35622,0
542617,71260,1
542996,04057,0
543116,96160,2
543191,76704,1
543289,83522,2
543342,12791,0
543371,81328,2
543462,18224,0
543674,10551,0
543717,31027,0
544539,29809,0
544656,66064,1
545034,04357,0
545466,31033,0
545515,43116,0
545600,98628,2
545786,90370,2
545849,06259,0
546169,66075,1
546308,93921,2
546710,43756,0
547159,49404,0
547163,92140,2
547192,21737,0
547308,12018,0
547343,42330,0
547522,22078,0
547564,85263,2
547935,32332,0
547944,81212,2
547986,44707,0
548046,35228,0
548490,62049,1
548510,74523,1
548587,35179,0
548694,39631,0
549582,50590,1
549642,95609,2
549678,04606,0
549913,49028,0
549942,92378,2
549962,54471,1
549975,32570,0
550045,45877,0
550303,79778,1
550612,56239,1
550624,58776,1
550648,79083,1
550687,61232,1
550712,33113,0
550974,35986,0
550997,28761,0
551675,13317,0
551785,14171,0
552034,30510,0
552055,87322,2
552312,12430,0
552563,05483,0
552628,17023,0
552657,70835,1
552849,58495,1
552899,67560,1
553194,30546,0
553297,37191,0
553341,26374,0
553446,25755,0
553464,95929,2
553483,75783,1
553682,65240,1
553683,32156,0
554158,92674,2
554489,48740,0
554506,52087,1
554520,22812,0
554526,92171,2
554608,55336,1
554760,80470,2
554923,32736,0
555019,10719,0
555043,12751,0
555328,08323,0
555335,49764,0
555338,32735,0
555418,98447,2
555420,33565,0
555944,30817,0
555999,47951,0
556195,87413,2
556215,14001,0
556670,75693,1
556727,53170,1
556756,97810,2
557403,68955,1
557729,11932,0
557730,37101,0
557746,73074,1
557794,38502,0
558092,78715,1
558321,50648,1
558334,99006,2
558346,07848,0
558532,39641,0
559078,62414,1
559362,38251,0
560218,57717,1
560220,47434,0
560563,48733,0
560806,95439,2
560839,05153,0
560871,14125,0
561719,95956,2
562121,64097,1
562462,57026,1
562485,62032,1
562499,17508,0
562961,46573,0
563061,08340,0
563529,70772,1
563551,43556,0
563802,19399,0
564086,55079,1
564091,66090,1
564285,47470,0
564290,55069,1
564649,17074,0
564832,75436,1
564968,06334,0
565054,61833,1
565059,55767,1
565067,67223,1
566118,99040,2
566453,04241,0
566697,57030,1
566723,28624,0
566863,59741,1
566880,76629,1
566894,35254,0
566921,82002,2
566964,02041,0
567222,42519,0
567463,35245,0
567470,56715,1
567737,80488,2
567759,12463,0
568290,75095,1
568527,76540,1
568769,03780,0
568948,32085,0
568952,03598,0
569152,40041,0
569209,93740,2
569594,12416,0
569891,18812,0
569905,29616,0
570265,76270,1
570368,14729,0
570424,07551,0
570437,79743,1
570471,22539,0
570510,99919,2
570555,42320,0
570918,54524,1
571286,15322,0
571566,30587,0
571576,47980,0
571745,35988,0
571754,96725,2
572269,43732,0
572377,45475,0
572843,49450,0
572849,21756,0
573022,36545,0
573325,13165,0
573517,47235,0
573519,77436,1
573849,10320,0
573867,04265,0
574075,14477,0
574437,22211,0
574656,26261,0
574657,23460,0
574659,40146,0
574682,13681,0
574941,87176,2
575128,48468,0
575172,54170,1
575406,48457,0
575444,54742,1
575785,33509,0
576140,36580,0
576208,14230,0
576313,03215,0
576316,73051,1
576719,76936,1
576814,13661,0
577142,39842,0
577347,96069,2
577697,95675,2
578661,39320,0
579071,49126,0
579196,09337,0
579226,12981,0
579311,56567,1
579370,88048,2
579599,61451,1
579664,17307,0
579863,01256,0
580024,12567,0
580109,74131,1
580234,61744,1
580441,62033,1
580577,57456,1
581109,12015,0
581262,47842,0
583100,76651,1
583624,67030,1
583685,59323,1
583705,48661,0
584335,98941,2
584451,71047,1
585085,55969,1
585119,70733,1
585494,84064,2
585500,05491,0
585535,38568,0
585567,92820,2
585584,45663,0
586000,50614,1
586059,66739,1
586072,22448,0
586081,50276,1
586266,14883,0
586664,31096,0
586698,76691,1
586903,38152,0
586908,03225,0
586948,57025,1
586954,90258,2
586981,52776,1
587028,68517,1
587239,85375,2
587479,25420,0
587546,21676,0
588224,07959,0
588455,30162,0
588461,12072,0
589103,54736,1
589232,62956,1
589538,06442,0
589589,26847,0
